,Year,target,source,Rice_T_N_kg,Rice_T_P_kg,N_surplus_rice,P_surplus_rice,N_leach_image_rice,P_los_rice,Wheat_T_N_kg,Wheat_T_P_kg,N_leach_image_Wheat,P_loss_wheat,n_leach_r_w,P_leach_r_w,grey_water_r_w_liter,grey_water_r_w_BCM
14582,2018,AR,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14583,2018,AS,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14584,2018,BR,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14585,2018,CH,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14586,2018,CN,UP,0,0,0,0,0,0,12670.05572,4500.609162,1072.438521,319.5432505,1072.438521,319.5432505,3219264472,0.003219264
14587,2018,DD,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14588,2018,DL,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14589,2018,DN,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14590,2018,GA,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14591,2018,GJ,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14592,2018,HP,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14593,2018,HR,UP,1007918.517,307320.6378,782412.3268,258373.5578,117831.2964,21819.76528,1781988.696,632991.2694,150833.853,44942.38013,268665.1495,66762.14541,6.74E+11,0.673591791
14594,2018,JH,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14595,2018,JK,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14596,2018,KL,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14597,2018,KA,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14598,2018,LD,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14599,2018,MH,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14600,2018,ML,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14601,2018,MN,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14602,2018,MP,UP,0,0,0,0,0,0,79576.53977,28266.8768,6735.640989,2006.948253,6735.640989,2006.948253,20219163439,0.020219163
14603,2018,MZ,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14604,2018,NL,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14605,2018,OD,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14606,2018,PN,UP,3907170.521,1191320.644,3033001.505,1001578.532,456770.0267,84583.76572,1239172.967,440174.3238,104888.0015,31252.37699,561658.0282,115836.1427,1.17E+12,1.170842717
14607,2018,PD,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14608,2018,RJ,UP,0,0,0,0,0,0,4.772149023,1.695144686,0.403931643,0.120355273,0.403931643,0.120355273,1212528.986,1.21E-06
14609,2018,SK,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14610,2018,TE,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14611,2018,TN,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14612,2018,TR,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14613,2018,UR,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14614,2018,UP,UP,1460833.49,445417.2358,1133994.575,374475.4558,170779.583,31624.62374,1597165.749,567339.1628,135189.7822,40281.08056,305969.3652,71905.7043,7.26E+11,0.725856362
14615,2018,WB,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14616,2019,AP,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14617,2019,AN,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14618,2019,AR,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14619,2019,AS,UP,1076385.822,326706.8301,836581.0142,274656.1741,125989.1007,23196.18494,693541.8246,247126.4907,57535.20361,17545.98084,183524.3043,40742.16578,4.12E+11,0.411499976
14620,2019,BR,UP,536705.3874,162901.9188,417134.3844,136948.5228,62820.43829,11566.03623,153299.6205,54624.53149,12717.5097,3878.341736,75537.94799,15444.37797,1.56E+11,0.156122401
14621,2019,CH,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14622,2019,CN,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14623,2019,DD,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14624,2019,DL,UP,0,0,0,0,0,0,37174.96603,13246.38049,3083.980178,940.4930148,3083.980178,940.4930148,9473463041,0.009473463
14625,2019,DN,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14626,2019,GA,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,2019,GJ,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14628,2019,HP,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14629,2019,HR,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14630,2019,JH,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14631,2019,JK,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14632,2019,KL,UP,0,0,0,0,0,0,228829.1563,81537.6151,18983.32823,5789.170672,18983.32823,5789.170672,58313558460,0.058313558
14633,2019,KA,UP,0,0,0,0,0,0,1437972.73,512386.0476,119292.09,36379.40938,119292.09,36379.40938,3.66E+11,0.366445029
14634,2019,LD,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14635,2019,MH,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14636,2019,ML,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14637,2019,MN,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14638,2019,MP,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14639,2019,MZ,UP,7695.28615,2335.689019,5980.87615,1963.569019,900.7199482,165.8339203,0,0,0,0,900.7199482,165.8339203,1678355202,0.001678355
14640,2019,NL,UP,169678.454,51501.152,131876.294,43296.032,19860.56988,3656.581792,248093.6898,88402.05558,20581.48542,6276.545946,40442.0553,9933.127738,1.00E+11,0.10022999
14641,2019,OD,UP,0,0,0,0,0,0,74377.85166,26502.70944,6170.276524,1881.69237,6170.276524,1881.69237,18954040958,0.018954041
14642,2019,PN,UP,0,0,0,0,0,0,36779.43816,13105.44391,3051.167771,930.4865176,3051.167771,930.4865176,9372668904,0.009372669
14643,2019,PD,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14644,2019,RJ,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14645,2019,SK,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14646,2019,TE,UP,0,0,0,0,0,0,98691.18219,35166.16395,8187.274452,2496.79764,8187.274452,2496.79764,25149915837,0.025149916
14647,2019,TN,UP,0,0,0,0,0,0,1354941.659,482799.9774,112403.9553,34278.7984,112403.9553,34278.7984,3.45E+11,0.34528585
14648,2019,TR,UP,100195.0576,30411.40916,77872.89758,25566.28916,11727.65838,2159.21005,97016.00535,34569.25608,8048.30426,2454.417182,19775.96264,4613.627232,46575738157,0.046575738
14649,2019,UR,UP,0,0,0,0,0,0,12382.3488,4412.144008,1027.221336,313.2622246,1027.221336,313.2622246,3155449386,0.003155449
14650,2019,UP,UP,1107499.908,336150.6412,860763.2851,282595.4052,129630.9507,23866.69553,567708.1244,202288.7611,47096.22603,14362.50204,176727.1768,38229.19756,3.86E+11,0.386219246
14651,2019,WB,UP,0,0,0,0,0,0,312606.6112,111389.6409,25933.38193,7908.664504,25933.38193,7908.664504,79662942415,0.079662942
14652,2020,AP,UP,89266.87918,32233.92149,71090.77918,28288.72149,10706.27134,2288.608426,39884.07785,14265.92169,3508.969134,1012.88044,14215.24048,3301.488866,33330782891,0.033330783
14653,2020,AN,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14654,2020,AR,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14655,2020,AS,UP,537293.4812,194014.578,427892.3222,170268.59,64440.58372,13775.03504,1235283.024,441841.7533,108679.2083,31370.76448,173119.792,45145.79952,4.55E+11,0.455305102
14656,2020,BR,UP,151360.895,54655.82812,120541.505,47966.34812,18153.55065,3880.563797,122879.1495,43951.98329,10810.80887,3120.590814,28964.35953,7001.15461,70655198535,0.070655199
14657,2020,CH,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14658,2020,CN,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14659,2020,DD,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14660,2020,DL,UP,0,0,0,0,0,0,6699.117701,2396.171446,589.3829946,170.1281727,589.3829946,170.1281727,1714379127,0.001714379
14661,2020,DN,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14662,2020,GA,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14663,2020,GJ,UP,134818.963,48682.60108,107367.763,42724.20108,16169.58511,3456.464677,666941.7005,238554.7963,58676.99511,16937.39054,74846.58022,20393.85521,2.06E+11,0.205601809
14664,2020,HP,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14665,2020,HR,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14666,2020,JH,UP,0,0,0,0,0,0,6710.175668,2400.12671,590.3558656,170.4089964,590.3558656,170.4089964,1717208983,0.001717209
14667,2020,JK,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14668,2020,KL,UP,0,0,0,0,0,0,172182.605,61587.07161,15148.48729,4372.682084,15148.48729,4372.682084,44063453894,0.044063454
14669,2020,KA,UP,8457.862578,3054.101149,6735.712578,2680.301149,1014.398314,216.8411816,849344.8832,303797.6115,74724.68062,21569.63042,75739.07894,21786.4716,2.20E+11,0.219547807
14670,2020,LD,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14671,2020,MH,UP,33622.37954,12140.90996,26776.34954,10654.94996,4032.518241,862.0046072,0,0,0,0,4032.518241,862.0046072,8709657588,0.008709658
14672,2020,ML,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14673,2020,MN,UP,85604.97314,30911.62151,68174.49314,27128.26151,10267.07867,2194.725127,0,0,0,0,10267.07867,2194.725127,22175408576,0.022175409
14674,2020,MP,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14675,2020,MZ,UP,11879.02047,4289.467906,9460.270473,3764.467906,1424.716733,304.5522213,0,0,0,0,1424.716733,304.5522213,3077182585,0.003077183
14676,2020,NL,UP,155415.6007,56119.96651,123770.6107,49251.28651,18639.85397,3984.517622,193182.6903,69098.47939,16996.05792,4905.992037,35635.91189,8890.509659,89697005742,0.089697006
14677,2020,OD,UP,0,0,0,0,0,0,200371.8771,71669.94102,17628.55681,5088.565812,17628.55681,5088.565812,51277403831,0.051277404
14678,2020,PN,UP,5943.945072,2146.335354,4733.667072,1883.639354,712.890261,152.3898101,6664.938528,2383.946081,586.3759383,169.2601718,1299.266199,321.6499819,3245372401,0.003245372
14679,2020,PD,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14680,2020,RJ,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14681,2020,SK,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14682,2020,TE,UP,0,0,0,0,0,0,93535.3251,33456.14828,8229.162774,2375.386528,8229.162774,2375.386528,23936735563,0.023936736
14683,2020,TN,UP,0,0,0,0,0,0,491753.3389,175892.6118,43264.06377,12488.37544,43264.06377,12488.37544,1.26E+11,0.125845178
14684,2020,TR,UP,129780.9913,46863.40915,103355.5993,41127.66515,15565.35325,3327.30205,100903.9525,36091.79304,8877.44869,2562.517306,24442.80195,5889.819355,59441366931,0.059441367
14685,2020,UR,UP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14686,2020,UP,UP,1852138.858,668800.1092,1475015.098,586943.7892,222137.2738,47484.80775,569050.5416,203540.6332,50064.60959,14451.38496,272201.8833,61936.19271,6.25E+11,0.625410858
14687,2020,WB,UP,33622.37954,12140.90996,26776.34954,10654.94996,4032.518241,862.0046072,178585.1681,63877.17003,15711.77965,4535.279072,19744.29789,5397.283679,54411598968,0.054411599
14688,2009,AP,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14689,2009,AN,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14690,2009,AR,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14691,2009,AS,UR,8197773.319,2049888.363,6838693.819,1754894.363,2316949.466,145542.0738,0,0,0,0,2316949.466,145542.0738,1.51E+12,1.506908504
14692,2009,BR,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14693,2009,CH,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14694,2009,CN,UR,1029361.143,257396.1668,858707.0432,220354.9668,290929.9462,18275.12784,0,0,0,0,290929.9462,18275.12784,1.89E+11,0.189216388
14695,2009,DD,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14696,2009,DL,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14697,2009,DN,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14698,2009,GA,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14699,2009,GJ,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14700,2009,HP,UR,615562.4767,153924.0363,513510.5767,131773.2363,173977.3834,10928.60658,0,0,0,0,173977.3834,10928.60658,1.13E+11,0.11315223
14701,2009,HR,UR,0,0,0,0,0,0,207036.1117,52791.23132,51797.17092,3748.177424,51797.17092,3748.177424,38632822480,0.038632822
14702,2009,JH,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14703,2009,JK,UR,409130.0091,102304.7127,341301.8091,87582.31275,115633.0529,7263.634602,0,0,0,0,115633.0529,7263.634602,75205969415,0.075205969
14704,2009,KL,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14705,2009,KA,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14706,2009,LD,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14707,2009,MH,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14708,2009,ML,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14709,2009,MN,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14710,2009,MP,UR,821605.8895,205446.075,685394.7895,175880.875,232211.7547,14586.67133,0,0,0,0,232211.7547,14586.67133,1.51E+11,0.151026974
14711,2009,MZ,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14712,2009,NL,UR,821216.8347,205348.7901,685070.2347,175797.5901,232101.7955,14579.7641,0,0,0,0,232101.7955,14579.7641,1.51E+11,0.150955459
14713,2009,OD,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14714,2009,PN,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14715,2009,PD,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14716,2009,RJ,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14717,2009,SK,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14718,2009,TE,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14719,2009,TN,UR,2466918.564,616863.5628,2057936.964,528092.3628,697229.0434,43797.31296,0,0,0,0,697229.0434,43797.31296,4.53E+11,0.453467108
14720,2009,TR,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14721,2009,UR,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14722,2009,UP,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14723,2009,WB,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14724,2010,AP,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14725,2010,AN,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14726,2010,AR,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14727,2010,AS,UR,17795623.43,4816599.244,15307806.83,4276608.044,5186284.954,341978.5463,0,0,0,0,5186284.954,341978.5463,3.54E+12,3.53503624
14728,2010,BR,UR,243329.4564,65860.04026,209312.1564,58476.44026,70914.95859,4676.062858,684187.5402,212325.8658,175466.9391,15075.13647,246381.8977,19751.19933,2.03E+11,0.202987147
14729,2010,CH,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14730,2010,CN,UR,982453.0613,265912.7223,845106.7613,236101.1223,286322.1707,18879.80328,0,0,0,0,286322.1707,18879.80328,1.95E+11,0.195160748
14731,2010,DD,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14732,2010,DL,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14733,2010,DN,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14734,2010,GA,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14735,2010,GJ,UR,489427.1661,132469.3415,421005.5661,117618.1415,142636.6858,9405.323247,0,0,0,0,142636.6858,9405.323247,97222936594,0.097222937
14736,2010,HP,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14737,2010,HR,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14738,2010,JH,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14739,2010,JK,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14740,2010,KL,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14741,2010,KA,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14742,2010,LD,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14743,2010,MH,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14744,2010,ML,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14745,2010,MN,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14746,2010,MP,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14747,2010,MZ,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14748,2010,NL,UR,601356.8705,162764.4605,517287.5705,144516.8605,175257.0289,11556.2767,0,0,0,0,175257.0289,11556.2767,1.19E+11,0.119457368
14749,2010,OD,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14750,2010,PN,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14751,2010,PD,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14752,2010,RJ,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14753,2010,SK,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14754,2010,TE,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14755,2010,TN,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14756,2010,TR,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14757,2010,UR,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14758,2010,UP,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14759,2010,WB,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14760,2011,AP,UR,213024.9102,52936.64427,178775.4102,45502.64427,60569.10898,3758.501743,0,0,0,0,60569.10898,3758.501743,38930997631,0.038930998
14761,2011,AN,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14762,2011,AR,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14763,2011,AS,UR,9129661.93,2268719.023,7661822.53,1950118.223,2595825.473,161079.0506,0,0,0,0,2595825.473,161079.0506,1.67E+12,1.668475517
14764,2011,BR,UR,0,0,0,0,0,0,988652.3057,245349.9227,241466.0144,17419.84451,241466.0144,17419.84451,1.80E+11,0.179564357
14765,2011,CH,UR,213024.9102,52936.64427,178775.4102,45502.64427,60569.10898,3758.501743,0,0,0,0,60569.10898,3758.501743,38930997631,0.038930998
14766,2011,CN,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14767,2011,DD,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14768,2011,DL,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14769,2011,DN,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14770,2011,GA,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14771,2011,GJ,UR,2674325.153,664569.2242,2244355.253,571242.4242,760387.5597,47184.41492,0,0,0,0,760387.5597,47184.41492,4.89E+11,0.488741651
14772,2011,HP,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14773,2011,HR,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14774,2011,JH,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14775,2011,JK,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14776,2011,KL,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14777,2011,KA,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14778,2011,LD,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14779,2011,MH,UR,424846.2897,105574.2115,356540.7897,90748.21145,120796.0196,7495.769016,0,0,0,0,120796.0196,7495.769016,77642046155,0.077642046
14780,2011,ML,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14781,2011,MN,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14782,2011,MP,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14783,2011,MZ,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14784,2011,NL,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14785,2011,OD,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14786,2011,PN,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14787,2011,PD,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14788,2011,RJ,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14789,2011,SK,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14790,2011,TE,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14791,2011,TN,UR,0,0,0,0,0,0,198359.4605,49226.08082,48446.82814,3495.051738,48446.82814,3495.051738,36027113563,0.036027114
14792,2011,TR,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14793,2011,UR,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14794,2011,UP,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14795,2011,WB,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14796,2012,AP,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14797,2012,AN,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14798,2012,AR,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14799,2012,AS,UR,8991768.329,2238137.303,7521181.229,1918940.103,2548176.2,158907.7485,0,0,0,0,2548176.2,158907.7485,1.65E+12,1.645703623
14800,2012,BR,UR,1250971.023,311378.6754,1046377.023,266970.6754,354512.5354,22107.88595,991550.2604,243950.0296,242964.7486,17320.4521,597477.284,39428.33806,4.08E+11,0.407560654
14801,2012,CH,UR,198846.0245,49494.68099,166325.1245,42435.88099,56350.95218,3514.12235,0,0,0,0,56350.95218,3514.12235,36393466885,0.036393467
14802,2012,CN,UR,1666962.27,414922.8831,1394333.67,355747.6831,472400.2474,29459.5247,0,0,0,0,472400.2474,29459.5247,3.05E+11,0.30509303
14803,2012,DD,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14804,2012,DL,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14805,2012,DN,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14806,2012,GA,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14807,2012,GJ,UR,912593.6155,227153.296,763340.6155,194757.296,258619.8005,16127.88402,0,0,0,0,258619.8005,16127.88402,1.67E+11,0.167025947
14808,2012,HP,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14809,2012,HR,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14810,2012,JH,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14811,2012,JK,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14812,2012,KL,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14813,2012,KA,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14814,2012,LD,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14815,2012,MH,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14816,2012,ML,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14817,2012,MN,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14818,2012,MP,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14819,2012,MZ,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14820,2012,NL,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14821,2012,OD,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14822,2012,PN,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14823,2012,PD,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14824,2012,RJ,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14825,2012,SK,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14826,2012,TE,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14827,2012,TN,UR,835453.0315,207952.2654,698816.2315,178294.6654,236758.9392,14764.61084,0,0,0,0,236758.9392,14764.61084,1.53E+11,0.152907418
14828,2012,TR,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14829,2012,UR,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14830,2012,UP,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14831,2012,WB,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14832,2013,AP,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14833,2013,AN,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14834,2013,AR,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14835,2013,AS,UR,810204.8376,201294.2477,676109.3376,172188.2477,229065.8436,14291.89159,0,0,0,0,229065.8436,14291.89159,1.48E+11,0.148009268
14836,2013,BR,UR,0,0,0,0,0,0,202288.881,49186.16928,49714.38752,3492.218019,49714.38752,3492.218019,36026944356,0.036026944
14837,2013,CH,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14838,2013,CN,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14839,2013,DD,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14840,2013,DL,UR,414338.52,102941.8202,345762.12,88057.02016,117144.2063,7308.869234,0,0,0,0,117144.2063,7308.869234,75691896925,0.075691897
14841,2013,DN,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14842,2013,GA,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14843,2013,GJ,UR,3481893.286,865071.4697,2905611.586,739987.0697,984421.2053,61420.07435,0,0,0,0,984421.2053,61420.07435,6.36E+11,0.63607677
14844,2013,HP,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14845,2013,HR,UR,403894.3211,100346.9737,337046.5211,85837.37371,114191.3613,7124.635133,0,0,0,0,114191.3613,7124.635133,73783937135,0.073783937
14846,2013,JH,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14847,2013,JK,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14848,2013,KL,UR,2062027.819,512307.8997,1720745.419,438231.0997,582988.548,36373.86088,0,0,0,0,582988.548,36373.86088,3.77E+11,0.37669391
14849,2013,KA,UR,6872516.743,1707467.079,5735059.243,1460577.079,1943038.072,121230.1626,0,0,0,0,1943038.072,121230.1626,1.26E+12,1.25548025
14850,2013,LD,UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
